transaction_id,customer_id,amount,payment_method,status,failure_code,failure_source,failure_category,is_disputed,timestamp,retry_count,created_at,last_contact_at
txn_scaled_0767,cust_0013,12059.66,netbanking,success,,,,False,2026-08-30T10:46:51.473778,0,,
txn_scaled_0768,cust_0025,886.84,UPI,success,,,,False,2026-09-02T23:13:57.330201,0,,
txn_scaled_0769,cust_0076,546.26,netbanking,success,,,,False,2026-08-28T20:40:16.687587,0,,
txn_scaled_0770,cust_0047,468.85,UPI,success,,,,False,2026-09-03T00:24:54.965753,0,,
txn_scaled_0771,cust_0055,690.01,card,success,,,,False,2026-08-27T18:35:15.679349,0,,
txn_scaled_0772,cust_0034,3751.24,card,success,,,,False,2026-08-30T04:31:36.208268,0,,
txn_scaled_0773,cust_0041,1751.06,card,success,,,,False,2026-08-28T12:54:43.880820,0,,
txn_scaled_0774,cust_0059,439.63,UPI,success,,,,False,2026-08-30T12:15:54.934899,0,,
txn_scaled_0775,cust_0062,3723.74,UPI,success,,,,False,2026-09-02T00:21:49.914611,0,,
txn_scaled_0776,cust_0035,319.17,UPI,failed,insufficient_funds,customer,business_decline,False,2026-08-30T14:37:37.586314,0,,
txn_scaled_0777,cust_0060,776.73,UPI,success,,,,False,2026-08-29T23:29:17.926237,0,,
txn_scaled_0778,cust_0039,1105.78,netbanking,success,,,,False,2026-08-29T20:27:16.978938,0,,
txn_scaled_0779,cust_0070,183.49,card,success,,,,False,2026-09-01T04:25:37.423456,0,,
txn_scaled_0780,cust_0024,784.07,card,success,,,,False,2026-09-01T06:59:16.603465,0,,
txn_scaled_0781,cust_0035,171.78,UPI,success,,,,False,2026-08-29T10:16:10.991339,0,,
txn_scaled_0782,cust_0024,1711.66,card,success,,,,False,2026-09-01T10:13:50.139017,0,,
txn_scaled_0783,cust_0005,952.32,card,success,,,,False,2026-08-27T16:19:06.425669,0,,
txn_scaled_0784,cust_0062,9307.44,UPI,failed,authentication_failed,customer,business_decline,True,2026-09-02T18:45:54.991223,0,,
txn_scaled_0785,cust_0061,790.71,card,failed,card_expired,customer,business_decline,False,2026-09-02T16:50:00.097290,0,,
txn_scaled_0786,cust_0038,726.23,card,success,,,,False,2026-09-02T21:41:22.586602,0,,
txn_scaled_0787,cust_0079,993.17,UPI,success,,,,False,2026-09-01T22:05:04.419503,0,,
txn_scaled_0788,cust_0054,5173.04,UPI,success,,,,False,2026-09-01T08:41:46.028236,0,,
txn_scaled_0789,cust_0026,513.39,UPI,success,,,,False,2026-08-30T02:54:48.509610,0,,
txn_scaled_0790,cust_0020,281.49,UPI,success,,,,False,2026-09-03T11:33:01.722970,0,,
txn_scaled_0791,cust_0036,21400.08,UPI,success,,,,False,2026-08-29T13:53:53.124865,0,,
txn_scaled_0792,cust_0075,621.86,netbanking,success,,,,False,2026-08-29T20:55:16.495682,0,,
txn_scaled_0793,cust_0034,360.59,UPI,failed,insufficient_funds,customer,business_decline,False,2026-08-28T17:07:33.474644,0,,
txn_scaled_0794,cust_0015,498.37,UPI,success,,,,False,2026-08-31T05:15:31.467577,0,,
txn_scaled_0795,cust_0056,953.51,card,failed,insufficient_funds,customer,business_decline,False,2026-09-02T22:29:08.767971,0,,
txn_scaled_0796,cust_0073,562.04,netbanking,failed,card_expired,customer,business_decline,False,2026-08-30T09:21:48.050902,0,,
txn_scaled_0797,cust_0056,452.8,card,failed,card_expired,customer,business_decline,False,2026-08-28T02:05:59.177862,0,,
txn_scaled_0798,cust_0042,2481.83,UPI,failed,authentication_failed,customer,business_decline,False,2026-09-01T06:03:43.966797,0,,
txn_scaled_0799,cust_0070,4814.94,card,failed,insufficient_funds,customer,business_decline,False,2026-09-03T05:50:05.575586,0,,
txn_scaled_0800,cust_0000,391.98,UPI,success,,,,False,2026-08-29T21:30:46.998255,0,,
txn_scaled_0801,cust_0063,798.7,UPI,success,,,,False,2026-08-30T02:55:52.792751,0,,
txn_scaled_0802,cust_0056,4135.86,card,success,,,,False,2026-08-28T08:01:03.965822,0,,
txn_scaled_0803,cust_0020,856.43,UPI,failed,insufficient_funds,customer,business_decline,False,2026-09-01T07:47:38.316300,0,,
txn_scaled_0804,cust_0019,966.32,netbanking,success,,,,False,2026-08-31T00:16:22.494753,0,,
txn_scaled_0805,cust_0060,16629.84,UPI,success,,,,False,2026-09-01T19:03:11.548006,0,,
txn_scaled_0806,cust_0017,17136.95,UPI,success,,,,False,2026-08-28T10:50:36.510058,0,,
txn_scaled_0807,cust_0000,13521.36,UPI,success,,,,False,2026-09-01T12:28:58.982911,0,,
txn_scaled_0808,cust_0019,2790.54,netbanking,success,,,,False,2026-08-31T08:58:48.136687,0,,
txn_scaled_0809,cust_0041,977.42,card,success,,,,False,2026-08-28T09:54:24.901980,0,,
txn_scaled_0810,cust_0052,650.86,netbanking,success,,,,False,2026-09-03T04:40:02.113506,0,,
txn_scaled_0811,cust_0019,3021.63,netbanking,failed,card_expired,customer,business_decline,False,2026-08-31T00:47:05.232712,0,,
txn_scaled_0812,cust_0067,770.79,UPI,failed,bank_technical_error,gateway,technical_decline,False,2026-08-28T03:02:44.873329,0,,
txn_scaled_0813,cust_0033,3993.47,UPI,success,,,,False,2026-09-01T03:07:18.165646,0,,
txn_scaled_0814,cust_0068,1204.11,card,success,,,,False,2026-08-31T20:09:30.316378,0,,
txn_scaled_0815,cust_0008,171.37,card,success,,,,False,2026-09-01T20:33:30.956972,0,,
txn_scaled_0816,cust_0012,346.59,card,success,,,,False,2026-08-29T04:15:28.409677,0,,
txn_scaled_0817,cust_0003,239.99,UPI,success,,,,False,2026-09-03T04:16:24.662144,0,,
txn_scaled_0818,cust_0067,676.36,UPI,success,,,,False,2026-08-31T14:46:31.102220,0,,
txn_scaled_0819,cust_0048,279.87,UPI,success,,,,False,2026-08-30T03:53:19.169109,0,,
txn_scaled_0820,cust_0032,507.38,card,success,,,,False,2026-08-29T19:58:14.734197,0,,
txn_scaled_0821,cust_0009,2725.89,UPI,success,,,,False,2026-08-31T09:47:21.826876,0,,
txn_scaled_0822,cust_0032,387.86,netbanking,success,,,,False,2026-08-31T07:15:05.700499,0,,
txn_scaled_0823,cust_0045,16028.92,UPI,success,,,,False,2026-08-30T11:25:53.744628,0,,
txn_scaled_0824,cust_0035,22497.9,wallet,success,,,,False,2026-09-03T10:38:22.350307,0,,
txn_scaled_0825,cust_0036,368.57,UPI,success,,,,False,2026-08-29T01:40:31.855536,0,,
txn_scaled_0826,cust_0017,527.23,wallet,success,,,,False,2026-08-30T02:27:15.546890,0,,
txn_scaled_0827,cust_0074,5077.54,UPI,failed,authentication_failed,customer,business_decline,False,2026-08-31T22:42:11.926264,0,,
txn_scaled_0828,cust_0046,3093.74,UPI,success,,,,False,2026-08-30T18:49:00.484385,0,,
txn_scaled_0829,cust_0037,8814.69,UPI,success,,,,False,2026-08-29T06:34:40.904686,0,,
txn_scaled_0830,cust_0028,2095.93,wallet,success,,,,False,2026-08-28T11:29:46.966996,0,,
txn_scaled_0831,cust_0050,807.12,netbanking,failed,card_expired,customer,business_decline,False,2026-09-03T09:39:41.997395,0,,
txn_scaled_0832,cust_0047,3114.02,UPI,success,,,,False,2026-09-02T17:47:52.277390,0,,
txn_scaled_0833,cust_0078,904.75,netbanking,failed,insufficient_funds,customer,business_decline,False,2026-09-01T22:48:37.117395,0,,
txn_scaled_0834,cust_0038,887.53,card,failed,authentication_failed,customer,business_decline,False,2026-08-27T12:41:03.123748,0,,
txn_scaled_0835,cust_0069,177.96,UPI,success,,,,False,2026-08-31T13:35:12.139535,0,,
txn_scaled_0836,cust_0062,2005.5,UPI,success,,,,False,2026-08-30T04:34:13.540942,0,,
txn_scaled_0837,cust_0056,3605.65,card,success,,,,False,2026-08-27T20:18:24.233274,0,,
txn_scaled_0838,cust_0045,1539.64,netbanking,success,,,,False,2026-09-03T01:49:39.306072,0,,
txn_scaled_0839,cust_0027,1908.95,UPI,success,,,,False,2026-08-30T00:11:37.138217,0,,
txn_scaled_0840,cust_0016,820.54,card,failed,card_expired,customer,business_decline,False,2026-08-28T23:47:15.645134,0,,
txn_scaled_0841,cust_0076,298.37,netbanking,success,,,,False,2026-09-03T11:31:25.058465,0,,
txn_scaled_0842,cust_0022,762.19,UPI,success,,,,False,2026-09-02T17:31:56.544796,0,,
txn_scaled_0843,cust_0075,3263.08,netbanking,failed,incorrect_otp,customer,business_decline,False,2026-09-01T05:36:23.019805,0,,
txn_scaled_0844,cust_0046,4518.68,card,failed,bank_not_available,gateway,technical_decline,False,2026-08-30T21:46:33.683238,0,,
txn_scaled_0845,cust_0066,19232.1,netbanking,success,,,,False,2026-09-01T09:19:33.977004,0,,
txn_scaled_0846,cust_0054,642.94,UPI,success,,,,False,2026-08-29T16:44:08.234382,0,,
txn_scaled_0847,cust_0008,2742.01,card,success,,,,False,2026-09-02T14:47:59.327393,0,,
txn_scaled_0848,cust_0076,770.24,netbanking,success,,,,False,2026-08-30T18:51:59.224722,0,,
txn_scaled_0849,cust_0070,418.21,card,failed,insufficient_funds,customer,business_decline,False,2026-08-29T10:53:56.018405,0,,
txn_scaled_0850,cust_0012,18111.17,card,success,,,,False,2026-09-01T07:29:30.757922,0,,
txn_scaled_0851,cust_0060,722.87,UPI,success,,,,False,2026-09-03T00:43:17.775239,0,,
txn_scaled_0852,cust_0016,191.51,UPI,success,,,,False,2026-08-30T14:31:46.979100,0,,
txn_scaled_0853,cust_0045,5568.79,UPI,success,,,,False,2026-08-28T09:14:02.261273,0,,
txn_scaled_0854,cust_0036,759.98,UPI,success,,,,False,2026-08-30T07:07:51.976827,0,,
txn_scaled_0855,cust_0001,1269.99,UPI,failed,bank_technical_error,gateway,technical_decline,False,2026-09-03T10:00:00.000000,3,,
txn_scaled_0856,cust_0003,955.08,card,failed,payment_timed_out,gateway,technical_decline,False,2026-09-03T09:00:00.000000,0,,RECENT
txn_scaled_0857,cust_0005,3197.64,netbanking,failed,bank_not_available,gateway,technical_decline,False,2026-09-03T08:00:00.000000,0,2026-07-01T00:00:00.000000,
txn_scaled_0858,cust_0061,1086.94,card,success,,,,False,2026-09-02T00:05:25.633444,0,,
txn_scaled_0859,cust_0033,3341.61,UPI,success,,,,False,2026-08-28T00:20:41.869111,0,,
